0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114
0.4426662511319454,3.3306690738754696e-16,4.163336342344337e-17,0.6636736609039069,1.1102230246251565e-16,6.938893903907228e-17,0.903741973310143,3.3306690738754696e-16,1.3877787807814457e-17,0.6416921052801715,8.881784197001252e-16,2.7755575615628914e-17,0.370490840640081,5.551115123125783e-16,4.163336342344337e-17,0.4426662511319454,3.3306690738754696e-16,4.163336342344337e-17,0.6636736609039069,1.1102230246251565e-16,6.938893903907228e-17,0.903741973310143,3.3306690738754696e-16,1.3877787807814457e-17,0.6416921052801715,8.881784197001252e-16,2.7755575615628914e-17,0.370490840640081,5.551115123125783e-16,4.163336342344337e-17,0.44266625169624124,3.3306690738754696e-16,0.0,0.018693502231513337,0.0,0.008387074228685273,0.37033318949470917,0.6636736615318652,2.220446049250313e-16,6.454120071719416e-09,0.018865528650366392,2.7755575615628914e-17,0.007925561546165463,0.3747856272318823,0.9037419732598784,3.3306690738754696e-16,7.664537227114465e-09,0.018984332189511788,6.938893903907228e-17,0.007421369060361796,0.3771015699768888,0.6416921052924383,3.3306690738754696e-16,1.113098424543324e-08,0.01898592922911646,1.249000902703301e-16,0.007052146934873102,0.3390947586503096,0.37049084064072724,8.881784197001252e-16,6.5363390255868126e-09,0.018986089001780226,1.1102230246251565e-16,6.344456383978339e-12,1.3315555271160863e-07,0.44266625113194547,4.549209492466287e-11,1.8156805323061072e-10,0.6636736609039071,2.0148691063049342e-08,8.059455089021545e-08,0.9037419733101432,5.39031764206437e-06,2.1561165184628483e-05,0.6416921052801715,3.732929402995559e-05,0.0001493116140413809,0.3704908406400811,4.366692308335997e-05,0.000174660077167214,0.0,1.1102230246251565e-16,0.0,0.01865466782950831,0.0,1.1916178523745036e-13,1.0923088629683882e-07,0.0,2.220446049250313e-16,0.0,0.018835463608276926,0.0,1.0114845242524606e-13,1.2270447098278781e-07,0.0,2.220446049250313e-16,0.0,0.0189843321895119,0.0,1.27893575651596e-13,1.1244095778984321e-07,0.0,6.661338147750939e-16,0.0,0.018985929229116794,0.0,2.454142742559712e-13,3.605521883101832e-07,0.0,8.881784197001252e-16,0.0,0.018986089001779893,0.0,3.2247763382619056e-13,4.879286697625974e-07
0.4440357424640918,2.220446049250313e-16,1.3877787807814457e-17,0.6647331792760505,0.0,6.938893903907228e-17,0.9042081789219588,3.3306690738754696e-16,9.71445146547012e-17,0.6418666684239951,8.881784197001252e-16,0.0,0.3705896969625475,8.881784197001252e-16,0.0,0.4440357424640918,2.220446049250313e-16,1.3877787807814457e-17,0.6647331792760505,0.0,6.938893903907228e-17,0.9042081789219588,3.3306690738754696e-16,9.71445146547012e-17,0.6418666684239951,8.881784197001252e-16,0.0,0.3705896969625475,8.881784197001252e-16,0.0,0.44403574246409544,3.3306690738754696e-16,1.7900520510316653e-09,0.018693502231513337,0.0,0.008387074228685273,0.37033318949470917,0.6647331792765169,3.3306690738754696e-16,4.736029346474879e-09,0.018865528650366392,2.7755575615628914e-17,0.007925561546165463,0.3747856272318823,0.9042081786205918,5.551115123125783e-16,6.1141855467461426e-09,0.018984332189511788,6.938893903907228e-17,0.007421369060361796,0.37710156997688876,0.6418666684246559,8.881784197001252e-16,3.8669503155119855e-09,0.01898592922911646,1.249000902703301e-16,0.007052146934873102,0.3390947586503096,0.3705896969625623,1.2212453270876722e-15,1.023098883390361e-08,0.018986089001780226,1.1102230246251565e-16,6.344456383978339e-12,1.3315555272933861e-07,0.44403574246409183,4.5304485671580216e-11,1.8081977664918045e-10,0.6647331792760507,2.0103999257454624e-08,8.041578465509068e-08,0.9042081789219588,5.386414468510003e-06,2.1545552658950245e-05,0.6418666684239951,3.731836349599224e-05,0.00014926789516938314,0.37058969696254757,4.365518415929493e-05,0.0001746131255713157,0.0,1.1102230246251565e-16,0.0,0.0,0.0,1.1916178523745036e-13,1.0923088629683882e-07,0.0,2.220446049250313e-16,0.0,0.0,0.0,1.0114845242524606e-13,1.2270447098278781e-07,0.0,2.220446049250313e-16,0.0,0.0,0.0,1.27893575651596e-13,1.1244095778984321e-07,0.0,6.661338147750939e-16,0.0,0.0,0.0,2.454142742559712e-13,3.605521883101832e-07,0.0,8.881784197001252e-16,0.0,0.0,0.0,3.2247763382619056e-13,4.879286697625974e-07
0.44295454737761386,3.3306690738754696e-16,4.163336342344337e-17,0.6638887685276342,1.1102230246251565e-16,6.938893903907228e-17,0.9038329946757389,3.3306690738754696e-16,1.3877787807814457e-17,0.6417220858363781,8.881784197001252e-16,2.7755575615628914e-17,0.37050736780347643,5.551115123125783e-16,4.163336342344337e-17,0.44295454737761386,3.3306690738754696e-16,4.163336342344337e-17,0.6638887685276342,1.1102230246251565e-16,6.938893903907228e-17,0.9038329946757389,3.3306690738754696e-16,1.3877787807814457e-17,0.6417220858363781,8.881784197001252e-16,2.7755575615628914e-17,0.37050736780347643,5.551115123125783e-16,4.163336342344337e-17,0.4429545479417532,3.3306690738754696e-16,1.0334870181871736e-09,0.018693502231513337,0.0,0.008387074228685273,0.37033318949471844,0.6638887691554879,2.220446049250313e-16,6.536341468077467e-09,0.018865528650366392,2.7755575615628914e-17,0.007925561546165463,0.3747856272318823,0.903832994625428,3.3306690738754696e-16,7.664537227114465e-09,0.018984332189511788,6.938893903907228e-17,0.007421369060361796,0.37710156997688876,0.6417220858486448,3.3306690738754696e-16,1.12265309271109e-08,0.01898592922911646,1.249000902703301e-16,0.007052146934873102,0.33909475865030964,0.37050736780412263,8.881784197001252e-16,6.617538850228755e-09,0.018986089001780226,1.1102230246251565e-16,6.344456383978339e-12,1.3315555268621548e-07,0.44295454737761386,4.544986955075199e-11,1.8139961963600548e-10,0.6638887685276343,2.013881080323616e-08,8.055503005702457e-08,0.9038329946757391,5.389475619182141e-06,2.1557797129464118e-05,0.6417220858363781,3.7327342868624135e-05,0.00014930380997874262,0.3705073678034765,4.366495108179315e-05,0.00017465218984983745,0.0,1.1102230246251565e-16,0.0,0.01865466782950831,0.0,1.1916178523745036e-13,1.0923088629683882e-07,0.0,2.220446049250313e-16,0.0,0.018835463608276926,0.0,1.0114845242524606e-13,1.2270447098278781e-07,0.0,2.220446049250313e-16,0.0,0.0189843321895119,0.0,1.27893575651596e-13,1.1244095778984321e-07,0.0,6.661338147750939e-16,0.0,0.018985929229116794,0.0,2.454142742559712e-13,3.605521883101832e-07,0.0,8.881784197001252e-16,0.0,0.018986089001779893,0.0,3.2247763382619056e-13,4.879286697625974e-07
0.4433398303764975,3.3306690738754696e-16,4.163336342344337e-17,0.6641910967043859,1.1102230246251565e-16,6.938893903907228e-17,0.9039635980120929,3.3306690738754696e-16,1.3877787807814457e-17,0.641754876700662,8.881784197001252e-16,2.7755575615628914e-17,0.37052405722377546,5.551115123125783e-16,4.163336342344337e-17,0.4433398303764975,3.3306690738754696e-16,4.163336342344337e-17,0.6641910967043859,1.1102230246251565e-16,6.938893903907228e-17,0.9039635980120929,3.3306690738754696e-16,1.3877787807814457e-17,0.641754876700662,8.881784197001252e-16,2.7755575615628914e-17,0.37052405722377546,5.551115123125783e-16,4.163336342344337e-17,0.4433398309406037,3.3306690738754696e-16,1.0334870181871736e-09,0.018693502231513337,0.0,0.008387074228685273,0.37033318949471844,0.6641910973322176,2.220446049250313e-16,6.536341468077467e-09,0.018865528650366392,2.7755575615628914e-17,0.007925561546165463,0.3747856272318823,0.9039635979617335,2.220446049250313e-16,7.802648083199415e-09,0.018984332189511788,6.938893903907228e-17,0.007421369060361796,0.3771015699768887,0.6417548767129287,3.3306690738754696e-16,1.113098424543324e-08,0.01898592922911646,1.249000902703301e-16,0.007052146934873102,0.3390947586503096,0.3705240572244216,8.881784197001252e-16,6.5363390255868126e-09,0.018986089001780226,1.1102230246251565e-16,6.344456383978339e-12,1.3315555272924361e-07,0.4433398303764975,4.540768099060705e-11,1.8123148839599107e-10,0.6641910967043863,2.012893986066411e-08,8.051554657506717e-08,0.903963598012093,5.388633849442114e-06,2.155443008687823e-05,0.641754876700662,3.732539190896092e-05,0.00014929600672269536,0.3705240572237755,4.3662979258096503e-05,0.00017464430324385595,0.0,1.1102230246251565e-16,0.0,0.01865466782950831,0.0,1.1916178523745036e-13,1.0923088629683882e-07,0.0,2.220446049250313e-16,0.0,0.018835463608276926,0.0,1.0114845242524606e-13,1.2270447098278781e-07,0.0,2.220446049250313e-16,0.0,0.0189843321895119,0.0,1.27893575651596e-13,1.1244095778984321e-07,0.0,6.661338147750939e-16,0.0,0.018985929229116794,0.0,2.454142742559712e-13,3.605521883101832e-07,0.0,8.881784197001252e-16,0.0,0.018986089001779893,0.0,3.2247763382619056e-13,4.879286697625974e-07
0.4435604962691923,3.3306690738754696e-16,4.163336342344337e-17,0.6643455117456902,1.1102230246251565e-16,6.938893903907228e-17,0.9040271172807174,3.3306690738754696e-16,1.3877787807814457e-17,0.6417829053920107,8.881784197001252e-16,2.7755575615628914e-17,0.3705404716959244,5.551115123125783e-16,4.163336342344337e-17,0.4435604962691923,3.3306690738754696e-16,4.163336342344337e-17,0.6643455117456902,1.1102230246251565e-16,6.938893903907228e-17,0.9040271172807174,3.3306690738754696e-16,1.3877787807814457e-17,0.6417829053920107,8.881784197001252e-16,2.7755575615628914e-17,0.3705404716959244,5.551115123125783e-16,4.163336342344337e-17,0.443560496833056,3.3306690738754696e-16,1.0334870181871736e-09,0.018693502231513337,0.0,0.008387074228685273,0.37033318949471844,0.6643455123733601,2.220446049250313e-16,6.536341468077467e-09,0.018865528650366392,2.7755575615628914e-17,0.007925561546165463,0.3747856272318823,0.9040271172303129,3.3306690738754696e-16,7.664537227114465e-09,0.018984332189511788,6.938893903907228e-17,0.007421369060361796,0.37710156997688876,0.641782905404277,3.3306690738754696e-16,1.1082902040548959e-08,0.01898592922911646,1.249000902703301e-16,0.007052146934873102,0.3390947586503096,0.3705404716965706,8.881784197001252e-16,6.5363390255868126e-09,0.018986089001780226,1.1102230246251565e-16,6.344456383978339e-12,1.3315555272919462e-07,0.44356049626919225,4.536561850334243e-11,1.8106359647763014e-10,0.6643455117456906,2.0119076083260818e-08,8.047609161388539e-08,0.9040271172807174,5.387792270313649e-06,2.155106380668017e-05,0.6417829053920107,3.7323441136466415e-05,0.00014928820421522177,0.3705404716959245,4.3661007610788154e-05,0.0001746364173433221,0.0,1.1102230246251565e-16,0.0,0.01865466782950831,0.0,1.1916178523745036e-13,1.0923088629683882e-07,0.0,2.220446049250313e-16,0.0,0.018835463608276926,0.0,1.0114845242524606e-13,1.2270447098278781e-07,0.0,2.220446049250313e-16,0.0,0.0189843321895119,0.0,1.27893575651596e-13,1.1244095778984321e-07,0.0,6.661338147750939e-16,0.0,0.018985929229116794,0.0,2.454142742559712e-13,3.605521883101832e-07,0.0,8.881784197001252e-16,0.0,0.018986089001779893,0.0,3.2247763382619056e-13,4.879286697625974e-07
0.44394721104440366,3.3306690738754696e-16,4.163336342344337e-17,0.664649141916318,1.1102230246251565e-16,4.163336342344337e-17,0.9041583160209654,3.3306690738754696e-16,1.3877787807814457e-17,0.6418157386113046,8.881784197001252e-16,2.7755575615628914e-17,0.37055716356185797,5.551115123125783e-16,2.7755575615628914e-17,0.44394721104440366,3.3306690738754696e-16,4.163336342344337e-17,0.664649141916318,1.1102230246251565e-16,4.163336342344337e-17,0.9041583160209654,3.3306690738754696e-16,1.3877787807814457e-17,0.6418157386113046,8.881784197001252e-16,2.7755575615628914e-17,0.37055716356185797,5.551115123125783e-16,2.7755575615628914e-17,0.44394721160823625,3.3306690738754696e-16,1.7900520510316653e-09,0.018693502231513337,0.0,0.008387074228685273,0.3703331894947145,0.6646491425439669,2.220446049250313e-16,6.536341468077467e-09,0.018865528650366392,2.7755575615628914e-17,0.007925561546165463,0.3747856272318823,0.9041583159705124,3.3306690738754696e-16,7.45257344725303e-09,0.018984332189511788,6.938893903907228e-17,0.007421369060361796,0.3771015699768888,0.6418157386235709,3.3306690738754696e-16,1.1082902040548959e-08,0.01898592922911646,1.249000902703301e-16,0.007052146934873102,0.3390947586503096,0.3705571635625042,8.881784197001252e-16,6.286449527603821e-09,0.018986089001780226,1.1102230246251565e-16,6.344456383978339e-12,1.331555528686864e-07,0.44394721104440366,4.5323565003674344e-11,1.808960060705163e-10,0.6646491419163182,2.0109221605811145e-08,8.043667399324728e-08,0.9041583160209655,5.38695094468894e-06,2.1547698540525454e-05,0.6418157386113046,3.732149056570802e-05,0.00014928040251461686,0.370557163561858,4.36590361413138e-05,0.00017462853215404403,0.0,1.1102230246251565e-16,0.0,0.01865466782950831,0.0,1.1916178523745036e-13,1.0923088629683882e-07,0.0,2.220446049250313e-16,0.0,0.018835463608276926,0.0,1.0114845242524606e-13,1.2270447098278781e-07,0.0,2.220446049250313e-16,0.0,0.0189843321895119,0.0,1.27893575651596e-13,1.1244095778984321e-07,0.0,6.661338147750939e-16,0.0,0.018985929229116794,0.0,2.454142742559712e-13,3.605521883101832e-07,0.0,8.881784197001252e-16,0.0,0.018986089001779893,0.0,3.2247763382619056e-13,4.879286697625974e-07
0.4385380377066354,2.220446049250313e-16,1.3877787807814457e-17,0.6597394507569534,0.0,6.938893903907228e-17,0.9019318021994494,3.3306690738754696e-16,9.71445146547012e-17,0.6417284070696884,8.881784197001252e-16,0.0,0.37059650934588906,8.881784197001252e-16,0.0,0.4385380377066354,2.220446049250313e-16,1.3877787807814457e-17,0.6597394507569534,0.0,6.938893903907228e-17,0.9019318021994494,3.3306690738754696e-16,9.71445146547012e-17,0.6417284070696884,8.881784197001252e-16,0.0,0.37059650934588906,8.881784197001252e-16,0.0,0.43853803770663907,3.3306690738754696e-16,0.0,0.018693502231513337,0.0,0.008387074228685273,0.37033318949470917,0.6597394507574161,3.3306690738754696e-16,4.621891369627207e-09,0.018865528650366392,2.7755575615628914e-17,0.007925561546165463,0.3747856272318823,0.9019318018988391,5.551115123125783e-16,6.286449805159577e-09,0.018984332189511788,6.938893903907228e-17,0.007421369060361796,0.37710156997688876,0.641728407070349,8.881784197001252e-16,4.002673914538235e-09,0.01898592922911646,1.249000902703301e-16,0.007052146934873102,0.33909475865030964,0.3705965093459037,1.2212453270876722e-15,1.0334859357197246e-08,0.018986089001780226,1.1102230246251565e-16,6.344456383978339e-12,1.3315555283194842e-07,0.4385380377066354,4.5264370262303046e-11,1.8065034948307739e-10,0.6597394507569536,2.0094080183553413e-08,8.037610359702041e-08,0.9019318021994495,5.385571282390397e-06,2.1542179949283815e-05,0.6417284070696884,3.7316412925332314e-05,0.00014926009346855762,0.3705965093458891,4.3653213162159504e-05,0.0001746052422706741,0.0,1.1102230246251565e-16,0.0,0.0,0.0,1.1916178523745036e-13,1.0923088629683882e-07,0.0,2.220446049250313e-16,0.0,0.0,0.0,1.0114845242524606e-13,1.2270447098278781e-07,0.0,2.220446049250313e-16,0.0,0.0,0.0,1.27893575651596e-13,1.1244095778984321e-07,0.0,6.661338147750939e-16,0.0,0.0,0.0,2.454142742559712e-13,3.605521883101832e-07,0.0,8.881784197001252e-16,0.0,0.0,0.0,3.2247763382619056e-13,4.879286697625974e-07
0.4389217664014375,2.220446049250313e-16,1.3877787807814457e-17,0.6600402888203178,0.0,6.938893903907228e-17,0.9020616824730117,3.3306690738754696e-16,9.71445146547012e-17,0.6417611448980974,8.881784197001252e-16,0.0,0.37061319569336726,8.881784197001252e-16,0.0,0.4389217664014375,2.220446049250313e-16,1.3877787807814457e-17,0.6600402888203178,0.0,6.938893903907228e-17,0.9020616824730117,3.3306690738754696e-16,9.71445146547012e-17,0.6417611448980974,8.881784197001252e-16,0.0,0.37061319569336726,8.881784197001252e-16,0.0,0.43892176640144115,3.3306690738754696e-16,1.0334870181871736e-09,0.018693502231513337,0.0,0.008387074228685273,0.37033318949471844,0.6600402888207806,3.3306690738754696e-16,4.621891369627207e-09,0.018865528650366392,2.7755575615628914e-17,0.007925561546165463,0.3747856272318823,0.9020616821723562,5.551115123125783e-16,6.286449805159577e-09,0.018984332189511788,6.938893903907228e-17,0.007421369060361796,0.37710156997688876,0.6417611448987579,8.881784197001252e-16,4.1339437983900496e-09,0.01898592922911646,1.249000902703301e-16,0.007052146934873102,0.33909475865030975,0.370613195693382,1.2212453270876722e-15,1.0334859357197246e-08,0.018986089001780226,1.1102230246251565e-16,6.344456383978339e-12,1.331555528318952e-07,0.4389217664014375,4.5221931844434595e-11,1.8048122891421513e-10,0.6600402888203181,2.0084169258613916e-08,8.033646018779995e-08,0.9020616824730118,5.384728349227395e-06,2.1538808253029734e-05,0.6417611448980974,3.7314462555984884e-05,0.00014925229257342656,0.3706131956933673,4.3651242342630934e-05,0.00017459735968082895,0.0,1.1102230246251565e-16,0.0,0.0,0.0,1.1916178523745036e-13,1.0923088629683882e-07,0.0,2.220446049250313e-16,0.0,0.0,0.0,1.0114845242524606e-13,1.2270447098278781e-07,0.0,2.220446049250313e-16,0.0,0.0,0.0,1.27893575651596e-13,1.1244095778984321e-07,0.0,6.661338147750939e-16,0.0,0.0,0.0,2.454142742559712e-13,3.605521883101832e-07,0.0,8.881784197001252e-16,0.0,0.0,0.0,3.2247763382619056e-13,4.879286697625974e-07
0.4393192650745621,2.220446049250313e-16,1.3877787807814457e-17,0.660353556191883,0.0,6.938893903907228e-17,0.9021972267592623,3.3306690738754696e-16,9.71445146547012e-17,0.641794285722338,8.881784197001252e-16,0.0,0.3706299053137449,8.881784197001252e-16,0.0,0.4393192650745621,2.220446049250313e-16,1.3877787807814457e-17,0.660353556191883,0.0,6.938893903907228e-17,0.9021972267592623,3.3306690738754696e-16,9.71445146547012e-17,0.641794285722338,8.881784197001252e-16,0.0,0.3706299053137449,8.881784197001252e-16,0.0,0.4393192650745658,3.3306690738754696e-16,1.4615714194476936e-09,0.018693502231513337,0.0,0.008387074228685273,0.3703331894947157,0.6603535561923456,3.3306690738754696e-16,4.621891369627207e-09,0.018865528650366392,2.7755575615628914e-17,0.007925561546165463,0.3747856272318823,0.9021972264585592,5.551115123125783e-16,6.370835470281833e-09,0.018984332189511788,6.938893903907228e-17,0.007421369060361796,0.3771015699768887,0.6417942857229983,8.881784197001252e-16,4.002673914538235e-09,0.01898592922911646,1.249000902703301e-16,0.007052146934873102,0.33909475865030964,0.3706299053137595,1.2212453270876722e-15,1.0334859357197246e-08,0.018986089001780226,1.1102230246251565e-16,6.344456383978339e-12,1.3315555283184196e-07,0.43931926507456215,4.517956584171224e-11,1.803124194070608e-10,0.6603535561918832,2.0074267916047088e-08,8.029685511968217e-08,0.9021972267592623,5.38388567459764e-06,2.1535437590895576e-05,0.641794285722338,3.731251238927678e-05,0.00014924449248876316,0.37062990531374496,4.364927170092418e-05,0.00017458947780217896,0.0,1.1102230246251565e-16,0.0,0.0,0.0,1.1916178523745036e-13,1.0923088629683882e-07,0.0,2.220446049250313e-16,0.0,0.0,0.0,1.0114845242524606e-13,1.2270447098278781e-07,0.0,2.220446049250313e-16,0.0,0.0,0.0,1.27893575651596e-13,1.1244095778984321e-07,0.0,6.661338147750939e-16,0.0,0.0,0.0,2.454142742559712e-13,3.605521883101832e-07,0.0,8.881784197001252e-16,0.0,0.0,0.0,3.2247763382619056e-13,4.879286697625974e-07
0.4397214746616252,2.220446049250313e-16,1.3877787807814457e-17,0.6606710757440524,0.0,6.938893903907228e-17,0.9023347087402926,3.3306690738754696e-16,9.71445146547012e-17,0.6418275644140062,8.881784197001252e-16,0.0,0.37064662289593076,8.881784197001252e-16,0.0,0.4397214746616252,2.220446049250313e-16,1.3877787807814457e-17,0.6606710757440524,0.0,6.938893903907228e-17,0.9023347087402926,3.3306690738754696e-16,9.71445146547012e-17,0.6418275644140062,8.881784197001252e-16,0.0,0.37064662289593076,8.881784197001252e-16,0.0,0.4397214746616288,3.3306690738754696e-16,0.0,0.018693502231513337,0.0,0.008387074228685273,0.37033318949470917,0.660671075744515,3.3306690738754696e-16,4.736029346474879e-09,0.018865528650366392,2.7755575615628914e-17,0.007925561546165463,0.3747856272318823,0.9023347084395419,5.551115123125783e-16,6.370835470281833e-09,0.018984332189511788,6.938893903907228e-17,0.007421369060361796,0.3771015699768887,0.6418275644146663,8.881784197001252e-16,4.1339437983900496e-09,0.01898592922911646,1.249000902703301e-16,0.007052146934873102,0.33909475865030975,0.3706466228959454,1.2212453270876722e-15,1.023098883390361e-08,0.018986089001780226,1.1102230246251565e-16,6.344456383978339e-12,1.3315555286847132e-07,0.43972147466162514,4.513727621640249e-11,1.801439219125796e-10,0.6606710757440525,2.006437620763719e-08,8.025728859196421e-08,0.9023347087402926,5.38304326019238e-06,2.153206796964379e-05,0.6418275644140062,3.7310562425595544e-05,0.00014923669321611666,0.3706466228959308,4.36473012370577e-05,0.00017458159663479727,0.0,1.1102230246251565e-16,0.0,0.0,0.0,1.1916178523745036e-13,1.0923088629683882e-07,0.0,2.220446049250313e-16,0.0,0.0,0.0,1.0114845242524606e-13,1.2270447098278781e-07,0.0,2.220446049250313e-16,0.0,0.0,0.0,1.27893575651596e-13,1.1244095778984321e-07,0.0,6.661338147750939e-16,0.0,0.0,0.0,2.454142742559712e-13,3.605521883101832e-07,0.0,8.881784197001252e-16,0.0,0.0,0.0,3.2247763382619056e-13,4.879286697625974e-07
